RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Size Right X [px]	Pupil Size Right Y [px]	Pupil Diameter Right [mm]	Pupil Size Left X [px]	Pupil Size Left Y [px]	Pupil Diameter Left [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	AOI Name Right	AOI Name Left	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Eye Position Right X [mm]	Eye Position Right Y [mm]	Eye Position Right Z [mm]	Eye Position Left X [mm]	Eye Position Left Y [mm]	Eye Position Left Z [mm]	Pupil Position Right X [px]	Pupil Position Right Y [px]	Pupil Position Left X [px]	Pupil Position Left Y [px]	Port Status
1224386.5	14:23:02:507	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29.1	29.1	4.8	27.2	27.2	4.5	507	286.4	524.8	342.2	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	8.8	19.5	551.3	-54	17.6	540.8	1297.8	635.9	1665.3	644.9	0
1224403.2	14:23:02:523	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	26.9	26.9	4.4	501.9	280	523.9	337.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	8.4	19.6	552.9	-54.7	17.8	543.6	1300.6	635.6	1667.7	644.7	0
1224419.8	14:23:02:540	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	27.2	27.2	4.4	502.7	281.4	522.2	336.3	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	8	19.7	553.4	-55.1	17.8	544.6	1302.6	635.5	1669.8	644.7	0
1224436.5	14:23:02:557	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29.1	29.1	4.8	27.2	27.2	4.5	499.4	281.8	522.7	332.3	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	7.7	19.8	553.5	-55.5	17.9	545.2	1304.6	635.3	1671.3	644.4	0
1224453.2	14:23:02:573	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	27.4	27.4	4.5	503.3	278.7	523.4	331.1	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	7.4	19.9	554.2	-55.7	17.9	545.6	1305.9	634.7	1672.6	644.2	0
1224469.8	14:23:02:590	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	28.8	28.8	4.8	27.2	27.2	4.5	498.8	275.1	522.4	330.4	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	7.2	19.9	554.7	-56	18	546.1	1307.4	634.2	1673.9	644.1	0
1224486.4	14:23:02:607	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	27.3	27.3	4.5	495.2	274.7	522	326.9	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	7	20.1	555.6	-56.3	18	547	1308.7	633.9	1675.1	643.8	0
1224503.1	14:23:02:623	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	27.3	27.3	4.5	496.9	277.4	521.7	324.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	6.8	20.2	555.4	-56.5	18.1	547.2	1309.7	633.4	1676.1	643.6	0
1224519.8	14:23:02:640	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29.2	29.2	4.8	27.3	27.3	4.5	497.1	276.6	520.7	324	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	6.6	20.3	555.3	-56.7	18.1	547.5	1310.8	632.7	1677	643.3	0
1224536.5	14:23:02:657	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29.1	29.1	4.8	27.4	27.4	4.5	497.4	278.7	520.2	322.7	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	6.4	20.4	555.7	-56.9	18.2	547.9	1311.7	632.5	1677.9	643.2	0
1224553.1	14:23:02:673	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	28.9	28.9	4.8	27.1	27.1	4.5	498	276.8	520.7	320.9	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	6.3	20.5	555.8	-57.1	18.2	548.3	1312.8	631.8	1678.7	643.2	0
1224569.8	14:23:02:690	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	28.8	28.8	4.8	27.3	27.3	4.5	497.1	276.3	520.9	320.1	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	6	20.6	555.6	-57.3	18.2	548.5	1314.1	631.2	1679.7	643.3	0
1224586.4	14:23:02:707	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	28.8	28.8	4.8	27.1	27.1	4.5	500.3	277.1	520.9	318.9	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	5.9	20.6	555.2	-57.5	18.2	549.1	1314.9	630.7	1680.7	643.2	0
1224603.1	14:23:02:723	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	27.1	27.1	4.5	505	280.3	521.7	318.8	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	5.7	20.7	554.9	-57.7	18.2	549.3	1315.7	630.6	1681.6	643.4	0
1224619.8	14:23:02:740	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	27.3	27.3	4.5	503.3	279.5	521.9	318.6	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	5.5	20.7	554.9	-57.9	18.2	549.7	1316.9	630.1	1682.4	643.3	0
1224636.4	14:23:02:757	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	27.1	27.1	4.5	505.7	278.8	521.3	317.8	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	5.4	20.8	555.2	-58.1	18.2	550.1	1317.5	629.8	1683.3	643.3	0
1224653	14:23:02:773	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	27.2	27.2	4.5	507	280.5	520.6	317.2	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	5.2	20.8	555.3	-58.3	18.2	550.6	1318.4	629.5	1684.1	643.4	0
1224669.7	14:23:02:790	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	28.8	28.8	4.8	27.4	27.4	4.5	509.2	278	521.4	316.3	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	5.1	20.9	555.6	-58.4	18.2	550.5	1319.3	628.9	1684.8	643.4	0
1224686.3	14:23:02:807	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	28.7	28.7	4.8	26.9	26.9	4.5	509.8	276.9	521.9	315.4	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	4.9	21	555.5	-58.5	18.2	550.7	1320.1	628.7	1685.5	643.5	0
1224703	14:23:02:823	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	26.8	26.8	4.5	510.5	275.8	522.1	314	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.4	-0.9	4.8	21	555.5	-58.7	18.2	550.9	1320.8	628.4	1686.2	643.6	0
1224719.6	14:23:02:840	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29	29	4.8	26.9	26.9	4.5	504.3	276.4	520.4	315.1	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.4	-0.9	4.7	21	555.3	-58.8	18.1	551	1322.1	628.8	1686.8	644.2	0
1224736.3	14:23:02:857	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29.1	29.1	4.8	26.8	26.8	4.5	474.3	284.2	509.2	341.8	validation1	validation1	-0.2	0.4	-0.9	-0.2	0.3	-0.9	4.5	20.9	555.7	-58.8	18	551.2	1323.2	629.9	1687.5	645.6	0
1224753	14:23:02:873	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	2	2	29.3	29.3	4.8	26.9	26.9	4.5	510.7	297	519.9	367	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.3	-0.9	4.6	20.8	555.3	-58.7	18	551.4	1321.8	630.3	1686.1	646	0
1224769.6	14:23:02:890	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Saccade	2	2	29.1	29.1	4.8	26.9	26.9	4.5	485.1	304.9	518.8	373.7	validation1	validation1	-0.2	0.4	-0.9	-0.1	0.3	-0.9	4.6	20.8	555.7	-58.7	17.9	551.3	1322.4	630.3	1685.9	646.3	0
1224786.3	14:23:02:907	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Saccade	Fixation	2	3	29.1	29.1	4.8	26.8	26.8	4.5	508.8	324.6	541.8	376.9	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	4.8	20.8	555.8	-58.4	17.9	551	1320.7	630.6	1683.8	646.5	0
1224803	14:23:02:923	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Saccade	Fixation	2	3	29.1	29.1	4.8	27	27	4.5	492	347.3	525.4	402.8	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	4.8	20.7	555.6	-58.3	17.8	551.2	1321.1	631.4	1683.7	647.7	0
1224819.6	14:23:02:940	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	3	3	28.9	28.9	4.8	26.7	26.7	4.5	476.8	363	532.9	419	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	4.9	20.7	555.6	-58.2	17.7	550.6	1321	631.7	1683.1	648.1	0
1224836.3	14:23:02:957	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	3	3	29.3	29.3	4.8	26.6	26.6	4.5	483.8	381.5	543.7	418.6	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5	20.7	555.7	-58	17.7	550.4	1320.3	632.1	1682.2	648.1	0
1224852.9	14:23:02:973	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	3	3	28.9	28.9	4.8	26.7	26.7	4.5	428.8	371.2	516.2	422.8	validation1	validation1	-0.2	0.3	-0.9	-0.2	0.3	-0.9	5	20.8	556.3	-58	17.7	550.6	1321.2	631.8	1682.7	648.2	0
1224869.6	14:23:02:990	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Saccade	3	3	28.9	28.9	4.8	26.6	26.6	4.4	463.7	376.6	551.7	426.7	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5.2	20.8	556.4	-57.8	17.7	550.6	1319.6	631.8	1680.5	648.4	0
1224886.3	14:23:03:007	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	3	4	29.3	29.3	4.8	26.7	26.7	4.4	479.6	383.1	583.8	425.9	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5.3	20.8	556.2	-57.5	17.7	550.2	1318.2	631.9	1678.7	648.4	0
1224903	14:23:03:023	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Saccade	Fixation	3	4	29	29	4.8	26.5	26.5	4.4	438.9	411	554.7	441.6	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5.3	20.7	556	-57.3	17.6	549	1319.1	632.7	1678.9	649.3	0
1224919.6	14:23:03:040	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	29.3	29.3	4.9	26.5	26.5	4.4	432.2	434.4	562.7	456.3	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5.3	20.7	555.5	-57.1	17.5	548.5	1319	633.1	1678.2	649.7	0
1224936.2	14:23:03:056	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	28.9	28.9	4.8	26.5	26.5	4.4	416	439.4	560	466.4	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5.2	20.7	555.3	-57.2	17.5	548.8	1319.9	633	1678.5	649.7	0
1224952.9	14:23:03:073	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	29.2	29.2	4.8	26.4	26.4	4.4	420.3	438.6	575.1	471.4	validation1	White Space	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5.2	20.7	555.1	-57	17.5	547.4	1319.6	632.6	1677.6	649.6	0
1224969.6	14:23:03:090	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	28.6	28.6	4.8	26.3	26.3	4.4	402	425.4	569.9	462.8	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5.2	20.8	555.1	-57	17.6	547.8	1320.5	631.9	1678	649	0
1224986.2	14:23:03:106	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	28.9	28.9	4.8	26.6	26.6	4.4	403.2	429.9	568.9	472.2	validation1	White Space	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5.1	20.9	555.2	-57.1	17.6	548	1320.7	631.4	1678.3	648.8	0
1225002.9	14:23:03:123	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	28.8	28.8	4.8	26.1	26.1	4.4	397.2	433.9	575.9	464.1	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	5	21	555.2	-57.2	17.8	548.3	1321.3	630.9	1678.4	647.8	0
1225019.5	14:23:03:140	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	28.7	28.7	4.8	26.4	26.4	4.4	390.5	435.6	580.3	473.7	validation1	White Space	-0.2	0.3	-0.9	-0.1	0.3	-0.9	4.9	21.2	555.2	-57.3	17.9	548.4	1322	630.1	1678.8	647.4	0
1225036.2	14:23:03:156	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	28.4	28.4	4.8	26.1	26.1	4.4	388.8	434.7	581.3	473.2	validation1	White Space	-0.2	0.3	-0.9	-0.1	0.3	-0.9	4.7	21.3	555.4	-57.3	18	548.1	1322.9	629	1679.4	646.4	0
1225052.9	14:23:03:173	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	4	4	28.7	28.7	4.8	26.1	26.1	4.4	389.3	435.9	584.3	473.5	validation1	White Space	-0.2	0.3	-0.9	-0.1	0.3	-0.9	4.5	21.5	555.4	-57.5	18.2	548.2	1324.1	628	1680.3	645.3	0
1225069.5	14:23:03:190	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Saccade	Fixation	4	4	28.1	28.1	4.8	25.8	25.8	4.3	383.7	434.9	584.9	473.3	validation1	White Space	-0.2	0.3	-0.9	-0.1	0.3	-0.9	4.2	21.7	555.8	-57.7	18.4	547.8	1325.9	626.7	1681.5	644.1	0
1225086.2	14:23:03:206	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Saccade	Fixation	4	4	27.9	27.9	4.8	25.7	25.7	4.3	357.1	406.6	576.7	465.7	validation1	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	3.7	22.1	556.8	-58.1	18.7	548.4	1329.2	624.6	1684	642.2	0
1225102.9	14:23:03:223	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	5	4	27.8	27.8	4.7	25.7	25.7	4.3	330.9	368.7	570.2	441.9	validation1	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	3.3	22.4	557.9	-58.5	19	548.8	1332	622.5	1686.1	640.3	0
1225119.5	14:23:03:240	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	5	4	27.9	27.9	4.7	25.3	25.3	4.3	342.7	361.3	578.2	418.7	validation1	validation1	-0.2	0.3	-0.9	-0.1	0.3	-0.9	2.9	22.7	558.2	-58.8	19.2	549.3	1333.9	621	1687.4	638.6	0
1225136.2	14:23:03:256	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	5	4	27.5	27.5	4.7	25.2	25.2	4.3	323.9	357.9	574.1	420	validation1	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	2.5	23	559.2	-59.2	19.4	549.3	1336.5	619.6	1689.4	637.8	0
1225152.8	14:23:03:273	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Saccade	5	4	27.4	27.4	4.7	25.2	25.2	4.3	317.3	347.8	574.6	414.2	validation1	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	2.1	23.3	561.1	-59.5	19.6	549.6	1338.8	618.2	1691.3	636.8	0
1225169.5	14:23:03:290	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	5	5	27.3	27.3	4.7	24.8	24.8	4.2	310.6	348.2	576.3	408.2	validation1	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	1.7	23.5	561.6	-59.9	19.7	550	1341.1	617.3	1693.1	635.8	0
1225186.1	14:23:03:306	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	5	5	27.4	27.4	4.7	24.9	24.9	4.2	308.8	346.7	576.1	406.8	validation1	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	1.3	23.7	562.6	-60.3	19.9	550.5	1343.3	616.3	1694.8	635.1	0
1225202.8	14:23:03:323	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	5	5	27	27	4.6	24.7	24.7	4.2	303.1	342	572.6	406.5	validation1	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	0.9	23.9	563.4	-60.6	20	550.9	1345.6	615.4	1696.7	634.6	0
1225219.5	14:23:03:340	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	5	5	27.1	27.1	4.6	24.5	24.5	4.2	268.8	339.1	555.5	403.6	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	0.4	24	563.5	-61.2	20.1	552.3	1348.9	614.7	1699.6	634.1	0
1225236.1	14:23:03:356	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Saccade	Fixation	5	5	26.8	26.8	4.6	24.3	24.3	4.2	273	339.3	565.5	398.1	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	0.1	24.2	564.4	-61.5	20.2	552.6	1350.6	614.1	1700.6	633.5	0
1225252.8	14:23:03:373	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	26.5	26.5	4.6	24.3	24.3	4.1	259.8	337.6	557.1	397.3	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-0.2	24.3	565.2	-61.8	20.3	553.3	1352.4	613.4	1702.2	633.4	0
1225269.4	14:23:03:390	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	26.1	26.1	4.6	24.1	24.1	4.1	253.5	330.7	560	395	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-0.5	24.4	565.5	-62.1	20.3	553.8	1354.2	612.7	1703.5	633.4	0
1225286.1	14:23:03:406	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	26.3	26.3	4.5	24	24	4.1	250.8	330.7	558	392.7	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-0.8	24.5	566	-62.4	20.3	554	1355.7	612.5	1705	633.3	0
1225302.7	14:23:03:423	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	26	26	4.5	24	24	4.1	244.6	327.5	554.7	389.6	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-1.1	24.6	566.2	-62.7	20.3	554.7	1357.4	612.1	1706.3	633.3	0
1225319.4	14:23:03:440	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	26.1	26.1	4.5	23.9	23.9	4.1	243.1	326.1	558.1	385.8	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-1.3	24.7	566.8	-62.9	20.3	554.9	1358.8	611.8	1707.4	633.2	0
1225336.1	14:23:03:456	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	26.2	26.2	4.5	23.8	23.8	4.1	236.6	323.4	555.2	384	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-1.6	24.8	567.2	-63.2	20.4	555.2	1360.4	611.4	1708.7	633.1	0
1225352.8	14:23:03:473	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	25.9	25.9	4.5	23.6	23.6	4	237.1	322.6	554.3	381.8	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-1.8	24.9	567.8	-63.4	20.4	555.4	1361.6	611.2	1709.9	633.1	0
1225369.4	14:23:03:490	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	25.9	25.9	4.5	23.6	23.6	4	233.1	318.6	552	380.1	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-2.1	24.9	568.1	-63.7	20.4	555.9	1363.2	610.7	1711.2	633.1	0
1225386.1	14:23:03:506	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	25.6	25.6	4.5	23.4	23.4	4	225.3	316.6	550.5	377.4	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-2.4	25	568.3	-64	20.4	556.2	1364.8	610.5	1712.4	632.9	0
1225402.8	14:23:03:523	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	25.5	25.5	4.4	23.3	23.3	4	224.4	314.6	553.3	375.4	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-2.6	25	568.9	-64.2	20.4	556.5	1366	610.2	1713.3	632.9	0
1225419.4	14:23:03:540	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	25.4	25.4	4.4	23.3	23.3	4	222.9	313.3	552.3	375.8	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-2.8	25.1	569.2	-64.4	20.5	556.7	1367.1	610.1	1714.4	633	0
1225436	14:23:03:556	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	25	25	4.4	23.2	23.2	4	221	310	553.6	373.7	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-3	25.1	569.6	-64.6	20.5	556.7	1368.2	609.8	1715.4	632.8	0
1225452.7	14:23:03:573	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	25.1	25.1	4.4	23	23	3.9	219.5	309.4	554	372.9	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-3.2	25.2	569.8	-64.8	20.5	556.8	1369.3	609.6	1716.4	632.9	0
1225469.4	14:23:03:590	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	24.8	24.8	4.3	22.6	22.6	3.9	214.8	309.3	555	371.1	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.4	-0.9	-3.5	25.2	570.2	-65	20.5	556.8	1370.8	609.6	1717.5	632.8	0
1225486	14:23:03:606	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	24.7	24.7	4.3	22.7	22.7	3.9	212.7	308.9	556.1	370	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.4	-0.9	-3.7	25.3	570.7	-65.1	20.4	556.7	1372	609.5	1718.6	632.9	0
1225502.7	14:23:03:623	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	24.9	24.9	4.3	22.5	22.5	3.9	212.9	308.6	557	369.8	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-3.9	25.3	571	-65.3	20.4	556.7	1372.9	609.3	1719.4	633	0
1225519.4	14:23:03:640	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	24.3	24.3	4.3	22.6	22.6	3.9	211.2	307.2	556.9	368.9	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.4	-0.9	-4.1	25.4	571.3	-65.5	20.4	556.9	1373.9	609	1720.5	633	0
1225536	14:23:03:656	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	24.5	24.5	4.3	22.2	22.2	3.8	207.5	306.5	557.3	368.6	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-4.2	25.4	571.5	-65.6	20.4	557	1374.9	609	1721.2	633.2	0
1225552.7	14:23:03:673	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	23.8	23.8	4.2	22.2	22.2	3.8	203.4	302.6	557.3	368.3	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-4.4	25.5	572.1	-65.8	20.4	557.2	1375.8	608.5	1722	633.3	0
1225569.3	14:23:03:690	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	24	24	4.2	22.1	22.1	3.8	206.2	300.7	559.5	368.4	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.3	-0.9	-4.5	25.5	572.4	-65.9	20.4	557	1376.4	608.4	1722.5	633.4	0
1225586	14:23:03:706	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	24.2	24.2	4.2	22	22	3.8	205.9	303.8	559.5	368.2	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.4	-0.9	-4.6	25.5	572.6	-66	20.4	557.1	1377.1	608.7	1723.2	633.5	0
1225602.7	14:23:03:723	Trial002	validation1.jpg	0	2000.5	P05	DarkBlue	100	Eye	Fixation	Fixation	6	5	24.2	24.2	4.2	21.9	21.9	3.8	202.6	304.3	560.4	367	White Space	validation1	-0.3	0.3	-0.9	-0.1	0.4	-0.9	-4.8	25.5	572.7	-66.1	20.3	556.7	1377.9	608.7	1723.8	633.4	0
